차량 구분,국가명,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연도,기후대,차량 구분 분류,총수출량,차종,GDP
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Morning / Picanto,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,New Carens,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Niro,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Niro EV,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Niro Plus,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Niro Plus EV,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Optima / K5,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,PV5,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Pegas,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Pride / Rio,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Pride / Rio (FB),26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Pride / Rio (SC),26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Ray,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Ray EV,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Seltos,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Seltos (CKD),26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Sonet,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Sorento,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Sorento (CKD),26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Soul,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Soul (CKD),26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Soul EV,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Sportage,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Sportage(KX5),26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Stinger,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Stonic,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Syros,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Tasman,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Tasman (CKD),26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Telluride,26.28
특수 차량,Asia / Pacific,30.0,32.0,10.0,5.0,17.0,28.0,6.0,0.0,29.0,0.0,2.0,35.0,2023,열대,특수 차량,194.0,Zhipao,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Bongo,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Bongo (CKD),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Bongo / Frontier,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Bongo EV,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Bus,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Bus (CKD),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Carens MPV,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Carens MPV EV,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Carnival,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Carnival (CKD),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Carnival / Sedona,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Cee'd,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Cee'd CUV,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,EV2,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,EV3,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,EV4,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,EV5,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,EV6,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,EV9,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Forte,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,K3,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,K3 (CKD),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,K4,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,K5 / Optima,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,"K7, K8 / Cadenza",26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,"K7,8 / Cadenza",26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,K9,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,KX1,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,KX3,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,KX3 / Seltos,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,KX5 / Sportage,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,KX7,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Millitary,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Millitary (CKD),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Mohave / Borrego,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Morning / Picanto,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,New Carens,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Niro,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Niro EV,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Niro Plus,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Niro Plus EV,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Optima / K5,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,PV5,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Pegas,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Pride / Rio,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Pride / Rio (FB),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Pride / Rio (SC),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Ray,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Ray EV,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Seltos,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Seltos (CKD),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Sonet,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Sorento,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Sorento (CKD),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Soul,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Soul (CKD),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Soul EV,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Sportage,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Sportage(KX5),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Stinger,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Stonic,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Syros,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Tasman,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Tasman (CKD),26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Telluride,26.28
CKD(모듈형 조립 방식),Asia / Pacific,3384.0,4184.0,3464.0,2536.0,2072.0,2456.0,1920.0,2760.0,2884.0,3324.0,2348.0,4136.0,2023,열대,특수 차량,35468.0,Zhipao,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Bongo,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Bongo (CKD),26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Bongo / Frontier,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Bongo EV,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Bus,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Bus (CKD),26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Carens MPV,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Carens MPV EV,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Carnival,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Carnival (CKD),26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Carnival / Sedona,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Cee'd,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Cee'd CUV,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,EV2,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,EV3,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,EV4,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,EV5,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,EV6,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,EV9,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Forte,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,K3,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,K3 (CKD),26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,K4,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,K5 / Optima,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,"K7, K8 / Cadenza",26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,"K7,8 / Cadenza",26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,K9,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,KX1,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,KX3,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,KX3 / Seltos,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,KX5 / Sportage,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,KX7,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Millitary,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Millitary (CKD),26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Mohave / Borrego,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Morning / Picanto,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,New Carens,26.28
총합,Asia / Pacific,12099.0,11562.0,13545.0,10775.0,11129.0,13692.0,11003.0,12345.0,10951.0,11188.0,11835.0,14187.0,2023,열대,일반 차량,144311.0,Niro,26.28
