국가명,공장명(국가),차종,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연도
Africa,Korea Plants,EV6,13,17,32,12,21,19,14,25,14,22,22,10,2024
Africa,Korea Plants,EV6,2,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,Korean Plant,EV6,17,16,17,22,20,30,21,16,27,27,27,19,2023
Africa,US Plant,EV6,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,CKD,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,CKD,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,Korea Plants,EV9,1,1,3,1,3,10,6,1,5,5,4,5,2024
Africa,Korea Plants,EV9,4,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,Korean Plant,EV9,0,0,0,0,0,0,0,0,0,1,0,2,2023
Africa,US Plant,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,US Plant,EV9,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,China Plants,Forte,0,0,0,0,0,0,0,0,0,0,0,0,2023
Africa,China Plants,Forte,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,China Plants,Forte,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,CKD,K3,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,CKD,K3,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,CKD (excl. Russia),K3,0,0,0,0,0,0,0,0,0,0,0,0,2023
Africa,China Plants,K3,0,0,0,0,0,0,0,0,0,0,0,0,2023
Africa,China Plants,K3,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,China Plants,K3,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,Korea Plants,K3,104,189,136,4,6,238,36,217,29,323,31,115,2024
Africa,Korea Plants,K3,70,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,Korean Plant,K3,5,5,17,1,7,63,319,15,68,100,321,222,2023
Africa,Mexico Plant,K3,0,0,0,0,0,0,0,0,0,0,0,0,2023
Africa,Mexico Plant,K3,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,Mexico Plant,K3,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,Russia Plant(incl. CKD Sales),K3 (CKD),0,0,0,0,0,0,0,0,0,0,0,0,2023
Africa,CKD,K4,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,CKD,K4,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,China Plants,K4,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,CKD,K5 / Optima,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,CKD,K5 / Optima,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,CKD (excl. Russia),K5 / Optima,0,0,0,0,0,0,0,0,0,0,0,0,2023
Africa,China Plants,K5 / Optima,0,0,0,0,0,0,0,0,0,0,0,0,2023
Africa,China Plants,K5 / Optima,0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,China Plants,K5 / Optima,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,Korea Plants,K5 / Optima,13,2,15,4,0,0,1,0,0,3,0,0,2024
Africa,Korea Plants,K5 / Optima,0,0,0,0,0,0,0,0,0,0,0,0,2025
Africa,Korean Plant,K5 / Optima,1,3,3,2,3,2,3,1,5,20,8,11,2023
Africa,CKD,"K7, K8 / Cadenza",0,0,0,0,0,0,0,0,0,0,0,0,2024
Africa,CKD,"K7, K8 / Cadenza",0,0,0,0,0,0,0,0,0,0,0,0,2025
