국가,차량 모델,연도,월,판매량
아시아-인도,K3,2024,7월,59
아시아-인도,K3,2025,7월,59
아시아-인도,K3,2024,7월,59
아시아-인도,K3,2025,7월,59
아시아-인도,K3,2023,7월,59
아시아-인도,K3,2023,7월,59
아시아-인도,K3,2024,7월,59
아시아-인도,K3,2025,7월,59
아시아-인도,K5 / Optima,2024,7월,19
아시아-인도,K5 / Optima,2025,7월,19
아시아-인도,K5 / Optima,2023,7월,19
아시아-인도,K5 / Optima,2023,7월,19
아시아-인도,K5 / Optima,2024,7월,19
아시아-인도,K5 / Optima,2025,7월,19
아시아-인도,K5 / Optima,2024,7월,19
아시아-인도,K5 / Optima,2025,7월,19
아시아-인도,K5 / Optima,2023,7월,19
아시아-인도,Morning / Picanto,2024,7월,20
아시아-인도,Morning / Picanto,2025,7월,20
아시아-인도,Morning / Picanto,2023,7월,20
아시아-인도,Morning / Picanto,2024,7월,20
아시아-인도,Morning / Picanto,2025,7월,20
아시아-인도,Morning / Picanto,2023,7월,20
아시아-인도,Pegas,2024,7월,25
아시아-인도,Pegas,2025,7월,25
아시아-인도,Pegas,2023,7월,25
아시아-인도,Pegas,2023,7월,25
아시아-인도,Pegas,2024,7월,25
아시아-인도,Pegas,2025,7월,25
아시아-인도,Seltos,2024,7월,404
아시아-인도,Seltos,2025,7월,404
아시아-인도,Seltos,2023,7월,404
아시아-인도,Seltos,2023,7월,404
아시아-인도,Seltos,2024,7월,404
아시아-인도,Seltos,2025,7월,404
아시아-인도,Seltos,2023,7월,404
아시아-인도,Seltos,2024,7월,404
아시아-인도,Seltos,2025,7월,404
아시아-인도,Seltos,2023,7월,404
아시아-인도,Sonet,2024,7월,1356
아시아-인도,Sonet,2025,7월,1356
아시아-인도,Sonet,2023,7월,1356
아시아-인도,Sonet,2023,7월,1356
아시아-인도,Sonet,2024,7월,1356
아시아-인도,Sonet,2025,7월,1356
아시아-인도,Sonet,2024,7월,1356
아시아-인도,Sonet,2025,7월,1356
아시아-인도,Sonet,2023,7월,1356
아시아-인도,Sorento,2024,7월,34
아시아-인도,Sorento,2025,7월,34
아시아-인도,Sorento,2023,7월,34
아시아-인도,Sorento,2024,7월,34
아시아-인도,Sorento,2025,7월,34
아시아-인도,Sorento,2023,7월,34
아시아-인도,Sorento,2023,7월,34
아시아-인도,Sorento,2024,7월,34
아시아-인도,Sorento,2025,7월,34
아시아-인도,Sportage,2024,7월,229
아시아-인도,Sportage,2025,7월,229
아시아-인도,Sportage,2023,7월,229
아시아-인도,Sportage,2025,7월,229
아시아-인도,Sportage,2024,7월,229
아시아-인도,Sportage,2025,7월,229
아시아-인도,Sportage,2023,7월,229
아시아-인도,Sportage,2023,7월,229
아시아-인도,Sportage,2024,7월,229
아시아-인도,Sportage,2025,7월,229
아시아-인도,Sportage,2023,7월,229
아시아-인도,Sportage,2024,7월,229
아시아-인도,Sportage,2025,7월,229
중남미,Bongo (CKD),2023,7월,82
중남미,Bongo (CKD),2024,7월,82
중남미,Bongo (CKD),2025,7월,82
중남미,Bongo / Frontier,2024,7월,109
중남미,Bongo / Frontier,2025,7월,109
중남미,Bongo / Frontier,2023,7월,109
중남미,Bongo / Frontier,2024,7월,109
중남미,Bongo / Frontier,2025,7월,109
중남미,Bongo / Frontier,2023,7월,109
중남미,Carens MPV,2024,7월,153
중남미,Carens MPV,2025,7월,153
중남미,Carens MPV,2023,7월,153
중남미,Carens MPV,2024,7월,153
중남미,Carens MPV,2025,7월,153
중남미,Carens MPV,2023,7월,153
중남미,Carnival / Sedona,2024,7월,68
중남미,Carnival / Sedona,2025,7월,68
중남미,Carnival / Sedona,2023,7월,68
중남미,Carnival / Sedona,2024,7월,68
중남미,Carnival / Sedona,2025,7월,68
중남미,Carnival / Sedona,2023,7월,68
중남미,Cee'd,2023,7월,6
중남미,Cee'd,2024,7월,6
중남미,Cee'd,2025,7월,6
중남미,Cee'd CUV,2023,7월,5
중남미,Cee'd CUV,2024,7월,5
중남미,Cee'd CUV,2025,7월,5
중남미,EV5,2024,7월,104
중남미,EV5,2023,7월,104
중남미,EV5,2024,7월,104
중남미,EV5,2025,7월,104
중남미,EV5,2025,7월,104
중남미,EV5,2025,7월,104
중남미,EV6,2025,7월,4
중남미,EV6,2023,7월,4
중남미,EV6,2024,7월,4
중남미,EV6,2025,7월,4
중남미,EV6,2023,7월,4
중남미,EV6,2025,7월,4
중남미,EV9,2024,7월,2
중남미,EV9,2025,7월,2
중남미,EV9,2024,7월,2
중남미,EV9,2025,7월,2
중남미,EV9,2023,7월,2
중남미,EV9,2024,7월,2
중남미,EV9,2025,7월,2
중남미,K3,2024,7월,5
중남미,K3,2025,7월,5
중남미,K3,2023,7월,5
중남미,K3,2023,7월,5
중남미,K3,2024,7월,5
중남미,K3,2025,7월,5
중남미,K3,2024,7월,5
중남미,K3,2025,7월,5
중남미,K3,2023,7월,5
중남미,K3,2023,7월,5
중남미,K3,2024,7월,5
중남미,K3,2025,7월,5
중남미,K5 / Optima,2024,7월,5
중남미,K5 / Optima,2025,7월,5
중남미,K5 / Optima,2023,7월,5
중남미,K5 / Optima,2023,7월,5
중남미,K5 / Optima,2024,7월,5
중남미,K5 / Optima,2025,7월,5
중남미,K5 / Optima,2024,7월,5
중남미,K5 / Optima,2025,7월,5
중남미,K5 / Optima,2023,7월,5
중남미,KX3 / Seltos,2024,7월,669
중남미,KX3 / Seltos,2025,7월,669
중남미,Morning / Picanto,2024,7월,1440
중남미,Morning / Picanto,2025,7월,1440
중남미,Morning / Picanto,2023,7월,1440
중남미,Morning / Picanto,2024,7월,1440
중남미,Morning / Picanto,2025,7월,1440
중남미,Morning / Picanto,2023,7월,1440
중남미,Niro,2025,7월,46
중남미,Niro,2023,7월,46
중남미,Niro,2024,7월,46
중남미,Niro,2025,7월,46
중남미,Niro,2023,7월,46
중남미,Niro EV,2024,7월,1
중남미,Niro EV,2025,7월,1
중남미,Niro EV,2023,7월,1
중남미,Optima / K5,2023,7월,16
중남미,Optima / K5,2024,7월,16
중남미,Optima / K5,2025,7월,16
중남미,Pegas,2024,7월,1446
중남미,Pegas,2025,7월,1446
중남미,Pegas,2023,7월,1446
중남미,Pegas,2023,7월,1446
중남미,Pegas,2024,7월,1446
중남미,Pegas,2025,7월,1446
중남미,Pride / Rio,2024,7월,68
중남미,Pride / Rio,2025,7월,68
중남미,Pride / Rio,2023,7월,68
중남미,Pride / Rio (SC),2023,7월,831
중남미,Pride / Rio (SC),2024,7월,831
중남미,Pride / Rio (SC),2025,7월,831
중남미,Seltos,2024,7월,126
중남미,Seltos,2025,7월,126
중남미,Seltos,2023,7월,126
중남미,Seltos,2023,7월,126
중남미,Seltos,2024,7월,126
중남미,Seltos,2025,7월,126
중남미,Seltos,2023,7월,126
중남미,Seltos,2024,7월,126
중남미,Seltos,2025,7월,126
중남미,Seltos,2023,7월,126
중남미,Sonet,2024,7월,52
중남미,Sonet,2025,7월,52
중남미,Sonet,2023,7월,52
중남미,Sonet,2023,7월,52
중남미,Sonet,2024,7월,52
중남미,Sonet,2025,7월,52
중남미,Sonet,2024,7월,52
중남미,Sonet,2025,7월,52
중남미,Sonet,2023,7월,52
중남미,Sorento,2024,7월,25
중남미,Sorento,2025,7월,25
중남미,Sorento,2023,7월,25
중남미,Sorento,2024,7월,25
중남미,Sorento,2025,7월,25
중남미,Sorento,2023,7월,25
중남미,Sorento,2023,7월,25
중남미,Sorento,2024,7월,25
중남미,Sorento,2025,7월,25
중남미,Soul,2024,7월,170
중남미,Soul,2025,7월,170
중남미,Soul,2024,7월,170
중남미,Soul,2025,7월,170
중남미,Soul,2023,7월,170
중남미,Soul EV,2024,7월,1
중남미,Soul EV,2025,7월,1
중남미,Soul EV,2023,7월,1
중남미,Sportage,2024,7월,10
중남미,Sportage,2025,7월,10
중남미,Sportage,2023,7월,10
중남미,Sportage,2025,7월,10
중남미,Sportage,2024,7월,10
중남미,Sportage,2025,7월,10
중남미,Sportage,2023,7월,10
중남미,Sportage,2023,7월,10
중남미,Sportage,2024,7월,10
중남미,Sportage,2025,7월,10
중남미,Sportage,2023,7월,10
중남미,Sportage,2024,7월,10
중남미,Sportage,2025,7월,10
중남미,Stonic,2024,7월,117
중남미,Stonic,2025,7월,117
중남미,Stonic,2023,7월,117
중남미,Stonic,2024,7월,117
중남미,Stonic,2025,7월,117
중남미,Stonic,2023,7월,117
중남미,Telluride,2023,7월,4
중남미,Telluride,2024,7월,4
중남미,Telluride,2025,7월,4
북미-멕시코,EV6,2025,7월,7
북미-멕시코,EV6,2023,7월,7
북미-멕시코,EV6,2024,7월,7
북미-멕시코,EV6,2025,7월,7
북미-멕시코,EV6,2023,7월,7
북미-멕시코,EV6,2025,7월,7
북미-멕시코,K3,2024,7월,2
북미-멕시코,K3,2025,7월,2
북미-멕시코,K3,2023,7월,2
북미-멕시코,K3,2023,7월,2
북미-멕시코,K3,2024,7월,2
북미-멕시코,K3,2025,7월,2
북미-멕시코,K3,2024,7월,2
북미-멕시코,K3,2025,7월,2
북미-멕시코,K3,2023,7월,2
북미-멕시코,K3,2023,7월,2
북미-멕시코,K3,2024,7월,2
북미-멕시코,K3,2025,7월,2
북미-멕시코,KX3 / Seltos,2024,7월,1301
북미-멕시코,KX3 / Seltos,2025,7월,1301
북미-멕시코,Niro,2025,7월,91
북미-멕시코,Niro,2023,7월,91
북미-멕시코,Niro,2024,7월,91
북미-멕시코,Niro,2025,7월,91
북미-멕시코,Niro,2023,7월,91
북미-멕시코,Pride / Rio (SC),2023,7월,3988
북미-멕시코,Pride / Rio (SC),2024,7월,3988
북미-멕시코,Pride / Rio (SC),2025,7월,3988
북미-멕시코,Seltos,2024,7월,25
북미-멕시코,Seltos,2025,7월,25
북미-멕시코,Seltos,2023,7월,25
북미-멕시코,Seltos,2023,7월,25
북미-멕시코,Seltos,2024,7월,25
북미-멕시코,Seltos,2025,7월,25
북미-멕시코,Seltos,2023,7월,25
북미-멕시코,Seltos,2024,7월,25
북미-멕시코,Seltos,2025,7월,25
북미-멕시코,Seltos,2023,7월,25
북미-멕시코,Sonet,2024,7월,1104
북미-멕시코,Sonet,2025,7월,1104
북미-멕시코,Sonet,2023,7월,1104
북미-멕시코,Sonet,2023,7월,1104
북미-멕시코,Sonet,2024,7월,1104
북미-멕시코,Sonet,2025,7월,1104
북미-멕시코,Sonet,2024,7월,1104
북미-멕시코,Sonet,2025,7월,1104
북미-멕시코,Sonet,2023,7월,1104
북미-멕시코,Sorento,2024,7월,159
북미-멕시코,Sorento,2025,7월,159
북미-멕시코,Sorento,2023,7월,159
북미-멕시코,Sorento,2024,7월,159
북미-멕시코,Sorento,2025,7월,159
북미-멕시코,Sorento,2023,7월,159
북미-멕시코,Sorento,2023,7월,159
북미-멕시코,Sorento,2024,7월,159
북미-멕시코,Sorento,2025,7월,159
북미-멕시코,Soul,2024,7월,6
북미-멕시코,Soul,2025,7월,6
북미-멕시코,Soul,2024,7월,6
북미-멕시코,Soul,2025,7월,6
북미-멕시코,Soul,2023,7월,6
북미-멕시코,Sportage,2024,7월,499
북미-멕시코,Sportage,2025,7월,499
북미-멕시코,Sportage,2023,7월,499
북미-멕시코,Sportage,2025,7월,499
북미-멕시코,Sportage,2024,7월,499
북미-멕시코,Sportage,2025,7월,499
북미-멕시코,Sportage,2023,7월,499
북미-멕시코,Sportage,2023,7월,499
북미-멕시코,Sportage,2024,7월,499
북미-멕시코,Sportage,2025,7월,499
북미-멕시코,Sportage,2023,7월,499
북미-멕시코,Sportage,2024,7월,499
북미-멕시코,Sportage,2025,7월,499
북미-멕시코,Stinger,2024,7월,10
북미-멕시코,Stinger,2025,7월,10
북미-멕시코,Stinger,2023,7월,10
북미-멕시코,Telluride,2023,7월,57
북미-멕시코,Telluride,2024,7월,57
북미-멕시코,Telluride,2025,7월,57
중동·아프리카,Bongo,2023,7월,2
중동·아프리카,Bongo,2024,7월,2
중동·아프리카,Bongo,2025,7월,2
중동·아프리카,Bongo (CKD),2023,7월,24
중동·아프리카,Bongo (CKD),2024,7월,24
중동·아프리카,Bongo (CKD),2025,7월,24
중동·아프리카,Bongo / Frontier,2024,7월,117
중동·아프리카,Bongo / Frontier,2025,7월,117
중동·아프리카,Bongo / Frontier,2023,7월,117
중동·아프리카,Bongo / Frontier,2024,7월,117
중동·아프리카,Bongo / Frontier,2025,7월,117
중동·아프리카,Bongo / Frontier,2023,7월,117
중동·아프리카,Carens MPV,2024,7월,25
중동·아프리카,Carens MPV,2025,7월,25
중동·아프리카,Carens MPV,2023,7월,25
중동·아프리카,Carens MPV,2024,7월,25
중동·아프리카,Carens MPV,2025,7월,25
중동·아프리카,Carens MPV,2023,7월,25
중동·아프리카,Carnival / Sedona,2024,7월,12
중동·아프리카,Carnival / Sedona,2025,7월,12
중동·아프리카,Carnival / Sedona,2023,7월,12
중동·아프리카,Carnival / Sedona,2024,7월,12
중동·아프리카,Carnival / Sedona,2025,7월,12
중동·아프리카,Carnival / Sedona,2023,7월,12
중동·아프리카,Cee'd,2023,7월,4
중동·아프리카,Cee'd,2024,7월,4
중동·아프리카,Cee'd,2025,7월,4
중동·아프리카,Cee'd CUV,2023,7월,1
중동·아프리카,Cee'd CUV,2024,7월,1
중동·아프리카,Cee'd CUV,2025,7월,1
중동·아프리카,EV5,2024,7월,3
중동·아프리카,EV5,2023,7월,3
중동·아프리카,EV5,2024,7월,3
중동·아프리카,EV5,2025,7월,3
중동·아프리카,EV5,2025,7월,3
중동·아프리카,EV5,2025,7월,3
중동·아프리카,EV6,2025,7월,2
중동·아프리카,EV6,2023,7월,2
중동·아프리카,EV6,2024,7월,2
중동·아프리카,EV6,2025,7월,2
중동·아프리카,EV6,2023,7월,2
중동·아프리카,EV6,2025,7월,2
중동·아프리카,EV9,2024,7월,1
중동·아프리카,EV9,2025,7월,1
중동·아프리카,EV9,2024,7월,1
중동·아프리카,EV9,2025,7월,1
중동·아프리카,EV9,2023,7월,1
중동·아프리카,EV9,2024,7월,1
중동·아프리카,EV9,2025,7월,1
중동·아프리카,K3,2024,7월,5
중동·아프리카,K3,2025,7월,5
중동·아프리카,K3,2023,7월,5
중동·아프리카,K3,2023,7월,5
중동·아프리카,K3,2024,7월,5
중동·아프리카,K3,2025,7월,5
중동·아프리카,K3,2024,7월,5
중동·아프리카,K3,2025,7월,5
중동·아프리카,K3,2023,7월,5
중동·아프리카,K3,2023,7월,5
중동·아프리카,K3,2024,7월,5
중동·아프리카,K3,2025,7월,5
중동·아프리카,K5 / Optima,2024,7월,1
중동·아프리카,K5 / Optima,2025,7월,1
중동·아프리카,K5 / Optima,2023,7월,1
중동·아프리카,K5 / Optima,2023,7월,1
중동·아프리카,K5 / Optima,2024,7월,1
중동·아프리카,K5 / Optima,2025,7월,1
중동·아프리카,K5 / Optima,2024,7월,1
중동·아프리카,K5 / Optima,2025,7월,1
중동·아프리카,K5 / Optima,2023,7월,1
중동·아프리카,"K7,8 / Cadenza",2024,7월,36
중동·아프리카,"K7,8 / Cadenza",2025,7월,36
중동·아프리카,"K7,8 / Cadenza",2023,7월,36
중동·아프리카,KX3 / Seltos,2024,7월,7
중동·아프리카,KX3 / Seltos,2025,7월,7
중동·아프리카,Millitary (CKD),2023,7월,5
중동·아프리카,Millitary (CKD),2024,7월,5
중동·아프리카,Millitary (CKD),2025,7월,5
중동·아프리카,Morning / Picanto,2024,7월,50
중동·아프리카,Morning / Picanto,2025,7월,50
중동·아프리카,Morning / Picanto,2023,7월,50
중동·아프리카,Morning / Picanto,2024,7월,50
중동·아프리카,Morning / Picanto,2025,7월,50
중동·아프리카,Morning / Picanto,2023,7월,50
중동·아프리카,Niro,2025,7월,9
중동·아프리카,Niro,2023,7월,9
중동·아프리카,Niro,2024,7월,9
중동·아프리카,Niro,2025,7월,9
중동·아프리카,Niro,2023,7월,9
중동·아프리카,Niro EV,2024,7월,3
중동·아프리카,Niro EV,2025,7월,3
중동·아프리카,Niro EV,2023,7월,3
중동·아프리카,Niro Plus,2024,7월,3
중동·아프리카,Niro Plus,2025,7월,3
중동·아프리카,Niro Plus,2023,7월,3
중동·아프리카,Niro Plus EV,2024,7월,1
중동·아프리카,Niro Plus EV,2025,7월,1
중동·아프리카,Niro Plus EV,2023,7월,1
중동·아프리카,Pegas,2024,7월,103
중동·아프리카,Pegas,2025,7월,103
중동·아프리카,Pegas,2023,7월,103
중동·아프리카,Pegas,2023,7월,103
중동·아프리카,Pegas,2024,7월,103
중동·아프리카,Pegas,2025,7월,103
중동·아프리카,Pride / Rio,2024,7월,2
중동·아프리카,Pride / Rio,2025,7월,2
중동·아프리카,Pride / Rio,2023,7월,2
중동·아프리카,Pride / Rio (SC),2023,7월,1
중동·아프리카,Pride / Rio (SC),2024,7월,1
중동·아프리카,Pride / Rio (SC),2025,7월,1
중동·아프리카,Seltos,2024,7월,138
중동·아프리카,Seltos,2025,7월,138
중동·아프리카,Seltos,2023,7월,138
중동·아프리카,Seltos,2023,7월,138
중동·아프리카,Seltos,2024,7월,138
중동·아프리카,Seltos,2025,7월,138
중동·아프리카,Seltos,2023,7월,138
중동·아프리카,Seltos,2024,7월,138
중동·아프리카,Seltos,2025,7월,138
중동·아프리카,Seltos,2023,7월,138
중동·아프리카,Sonet,2024,7월,45
중동·아프리카,Sonet,2025,7월,45
중동·아프리카,Sonet,2023,7월,45
중동·아프리카,Sonet,2023,7월,45
중동·아프리카,Sonet,2024,7월,45
중동·아프리카,Sonet,2025,7월,45
중동·아프리카,Sonet,2024,7월,45
중동·아프리카,Sonet,2025,7월,45
중동·아프리카,Sonet,2023,7월,45
중동·아프리카,Sorento,2024,7월,24
중동·아프리카,Sorento,2025,7월,24
중동·아프리카,Sorento,2023,7월,24
중동·아프리카,Sorento,2024,7월,24
중동·아프리카,Sorento,2025,7월,24
중동·아프리카,Sorento,2023,7월,24
중동·아프리카,Sorento,2023,7월,24
중동·아프리카,Sorento,2024,7월,24
중동·아프리카,Sorento,2025,7월,24
중동·아프리카,Soul,2024,7월,1
중동·아프리카,Soul,2025,7월,1
중동·아프리카,Soul,2024,7월,1
중동·아프리카,Soul,2025,7월,1
중동·아프리카,Soul,2023,7월,1
중동·아프리카,Sportage,2024,7월,116
중동·아프리카,Sportage,2025,7월,116
중동·아프리카,Sportage,2023,7월,116
중동·아프리카,Sportage,2025,7월,116
중동·아프리카,Sportage,2024,7월,116
중동·아프리카,Sportage,2025,7월,116
중동·아프리카,Sportage,2023,7월,116
중동·아프리카,Sportage,2023,7월,116
중동·아프리카,Sportage,2024,7월,116
중동·아프리카,Sportage,2025,7월,116
중동·아프리카,Sportage,2023,7월,116
중동·아프리카,Sportage,2024,7월,116
중동·아프리카,Sportage,2025,7월,116
중동·아프리카,Stinger,2024,7월,13
중동·아프리카,Stinger,2025,7월,13
중동·아프리카,Stinger,2023,7월,13
중동·아프리카,Stonic,2024,7월,19
중동·아프리카,Stonic,2025,7월,19
중동·아프리카,Stonic,2023,7월,19
중동·아프리카,Stonic,2024,7월,19
중동·아프리카,Stonic,2025,7월,19
중동·아프리카,Stonic,2023,7월,19
중동·아프리카,Telluride,2023,7월,49
중동·아프리카,Telluride,2024,7월,49
중동·아프리카,Telluride,2025,7월,49
북미-미국,Bongo,2023,7월,8
북미-미국,Bongo,2024,7월,8
북미-미국,Bongo,2025,7월,8
북미-미국,Bongo (CKD),2023,7월,82
북미-미국,Bongo (CKD),2024,7월,82
북미-미국,Bongo (CKD),2025,7월,82
북미-미국,Bongo / Frontier,2024,7월,572
북미-미국,Bongo / Frontier,2025,7월,572
북미-미국,Bongo / Frontier,2023,7월,572
북미-미국,Bongo / Frontier,2024,7월,572
북미-미국,Bongo / Frontier,2025,7월,572
북미-미국,Bongo / Frontier,2023,7월,572
북미-미국,Carens MPV,2024,7월,160
북미-미국,Carens MPV,2025,7월,160
북미-미국,Carens MPV,2023,7월,160
북미-미국,Carens MPV,2024,7월,160
북미-미국,Carens MPV,2025,7월,160
북미-미국,Carens MPV,2023,7월,160
북미-미국,Carnival / Sedona,2024,7월,357
북미-미국,Carnival / Sedona,2025,7월,357
북미-미국,Carnival / Sedona,2023,7월,357
북미-미국,Carnival / Sedona,2024,7월,357
북미-미국,Carnival / Sedona,2025,7월,357
북미-미국,Carnival / Sedona,2023,7월,357
북미-미국,EV6,2025,7월,1110
북미-미국,EV6,2023,7월,1110
북미-미국,EV6,2024,7월,1110
북미-미국,EV6,2025,7월,1110
북미-미국,EV6,2023,7월,1110
북미-미국,EV6,2025,7월,1110
북미-미국,EV9,2024,7월,588
북미-미국,EV9,2025,7월,588
북미-미국,EV9,2024,7월,588
북미-미국,EV9,2025,7월,588
북미-미국,EV9,2023,7월,588
북미-미국,EV9,2024,7월,588
북미-미국,EV9,2025,7월,588
북미-미국,K3,2024,7월,59
북미-미국,K3,2025,7월,59
북미-미국,K3,2023,7월,59
북미-미국,K3,2023,7월,59
북미-미국,K3,2024,7월,59
북미-미국,K3,2025,7월,59
북미-미국,K3,2024,7월,59
북미-미국,K3,2025,7월,59
북미-미국,K3,2023,7월,59
북미-미국,K3,2023,7월,59
북미-미국,K3,2024,7월,59
북미-미국,K3,2025,7월,59
북미-미국,K5 / Optima,2024,7월,19
북미-미국,K5 / Optima,2025,7월,19
북미-미국,K5 / Optima,2023,7월,19
북미-미국,K5 / Optima,2023,7월,19
북미-미국,K5 / Optima,2024,7월,19
북미-미국,K5 / Optima,2025,7월,19
북미-미국,K5 / Optima,2024,7월,19
북미-미국,K5 / Optima,2025,7월,19
북미-미국,K5 / Optima,2023,7월,19
북미-미국,Morning / Picanto,2024,7월,124
북미-미국,Morning / Picanto,2025,7월,124
북미-미국,Morning / Picanto,2023,7월,124
북미-미국,Morning / Picanto,2024,7월,124
북미-미국,Morning / Picanto,2025,7월,124
북미-미국,Morning / Picanto,2023,7월,124
북미-미국,Niro,2025,7월,960
북미-미국,Niro,2023,7월,960
북미-미국,Niro,2024,7월,960
북미-미국,Niro,2025,7월,960
북미-미국,Niro,2023,7월,960
북미-미국,Niro EV,2024,7월,242
북미-미국,Niro EV,2025,7월,242
북미-미국,Niro EV,2023,7월,242
북미-미국,Optima / K5,2023,7월,1
북미-미국,Optima / K5,2024,7월,1
북미-미국,Optima / K5,2025,7월,1
북미-미국,Pegas,2024,7월,25
북미-미국,Pegas,2025,7월,25
북미-미국,Pegas,2023,7월,25
북미-미국,Pegas,2023,7월,25
북미-미국,Pegas,2024,7월,25
북미-미국,Pegas,2025,7월,25
북미-미국,Pride / Rio (SC),2023,7월,929
북미-미국,Pride / Rio (SC),2024,7월,929
북미-미국,Pride / Rio (SC),2025,7월,929
북미-미국,Seltos,2024,7월,404
북미-미국,Seltos,2025,7월,404
북미-미국,Seltos,2023,7월,404
북미-미국,Seltos,2023,7월,404
북미-미국,Seltos,2024,7월,404
북미-미국,Seltos,2025,7월,404
북미-미국,Seltos,2023,7월,404
북미-미국,Seltos,2024,7월,404
북미-미국,Seltos,2025,7월,404
북미-미국,Seltos,2023,7월,404
북미-미국,Sonet,2024,7월,1557
북미-미국,Sonet,2025,7월,1557
북미-미국,Sonet,2023,7월,1557
북미-미국,Sonet,2023,7월,1557
북미-미국,Sonet,2024,7월,1557
북미-미국,Sonet,2025,7월,1557
북미-미국,Sonet,2024,7월,1557
북미-미국,Sonet,2025,7월,1557
북미-미국,Sonet,2023,7월,1557
북미-미국,Sorento,2024,7월,131
북미-미국,Sorento,2025,7월,131
북미-미국,Sorento,2023,7월,131
북미-미국,Sorento,2024,7월,131
북미-미국,Sorento,2025,7월,131
북미-미국,Sorento,2023,7월,131
북미-미국,Sorento,2023,7월,131
북미-미국,Sorento,2024,7월,131
북미-미국,Sorento,2025,7월,131
북미-미국,Soul,2024,7월,3271
북미-미국,Soul,2025,7월,3271
북미-미국,Soul,2024,7월,3271
북미-미국,Soul,2025,7월,3271
북미-미국,Soul,2023,7월,3271
북미-미국,Sportage,2024,7월,574
북미-미국,Sportage,2025,7월,574
북미-미국,Sportage,2023,7월,574
북미-미국,Sportage,2025,7월,574
북미-미국,Sportage,2024,7월,574
북미-미국,Sportage,2025,7월,574
북미-미국,Sportage,2023,7월,574
북미-미국,Sportage,2023,7월,574
북미-미국,Sportage,2024,7월,574
북미-미국,Sportage,2025,7월,574
북미-미국,Sportage,2023,7월,574
북미-미국,Sportage,2024,7월,574
북미-미국,Sportage,2025,7월,574
북미-미국,Stinger,2024,7월,466
북미-미국,Stinger,2025,7월,466
북미-미국,Stinger,2023,7월,466
북미-미국,Stonic,2024,7월,134
북미-미국,Stonic,2025,7월,134
북미-미국,Stonic,2023,7월,134
북미-미국,Stonic,2024,7월,134
북미-미국,Stonic,2025,7월,134
북미-미국,Stonic,2023,7월,134
북미-미국,Telluride,2023,7월,6916
북미-미국,Telluride,2024,7월,6916
북미-미국,Telluride,2025,7월,6916
중동·아프리카,Bongo,2023,8월,2
중동·아프리카,Bongo,2024,8월,2
중동·아프리카,Bongo,2025,8월,2
중동·아프리카,Bongo (CKD),2023,8월,24
중동·아프리카,Bongo (CKD),2024,8월,24
중동·아프리카,Bongo (CKD),2025,8월,24
중동·아프리카,Bongo / Frontier,2024,8월,117
중동·아프리카,Bongo / Frontier,2025,8월,117
중동·아프리카,Bongo / Frontier,2023,8월,117
중동·아프리카,Bongo / Frontier,2024,8월,117
중동·아프리카,Bongo / Frontier,2025,8월,117
중동·아프리카,Bongo / Frontier,2023,8월,117
중동·아프리카,Carens MPV,2024,8월,25
중동·아프리카,Carens MPV,2025,8월,25
중동·아프리카,Carens MPV,2023,8월,25
중동·아프리카,Carens MPV,2024,8월,25
중동·아프리카,Carens MPV,2025,8월,25
중동·아프리카,Carens MPV,2023,8월,25
중동·아프리카,Carnival / Sedona,2024,8월,12
중동·아프리카,Carnival / Sedona,2025,8월,12
중동·아프리카,Carnival / Sedona,2023,8월,12
중동·아프리카,Carnival / Sedona,2024,8월,12
중동·아프리카,Carnival / Sedona,2025,8월,12
중동·아프리카,Carnival / Sedona,2023,8월,12
중동·아프리카,Cee'd,2023,8월,4
중동·아프리카,Cee'd,2024,8월,4
중동·아프리카,Cee'd,2025,8월,4
중동·아프리카,Cee'd CUV,2023,8월,1
중동·아프리카,Cee'd CUV,2024,8월,1
중동·아프리카,Cee'd CUV,2025,8월,1
중동·아프리카,EV5,2024,8월,3
중동·아프리카,EV5,2023,8월,3
중동·아프리카,EV5,2024,8월,3
중동·아프리카,EV5,2025,8월,3
중동·아프리카,EV5,2025,8월,3
중동·아프리카,EV5,2025,8월,3
중동·아프리카,EV6,2025,8월,2
중동·아프리카,EV6,2023,8월,2
중동·아프리카,EV6,2024,8월,2
중동·아프리카,EV6,2025,8월,2
중동·아프리카,EV6,2023,8월,2
중동·아프리카,EV6,2025,8월,2
중동·아프리카,EV9,2024,8월,1
중동·아프리카,EV9,2025,8월,1
중동·아프리카,EV9,2024,8월,1
중동·아프리카,EV9,2025,8월,1
중동·아프리카,EV9,2023,8월,1
중동·아프리카,EV9,2024,8월,1
중동·아프리카,EV9,2025,8월,1
중동·아프리카,K3,2024,8월,5
중동·아프리카,K3,2025,8월,5
중동·아프리카,K3,2023,8월,5
중동·아프리카,K3,2023,8월,5
중동·아프리카,K3,2024,8월,5
중동·아프리카,K3,2025,8월,5
중동·아프리카,K3,2024,8월,5
중동·아프리카,K3,2025,8월,5
중동·아프리카,K3,2023,8월,5
중동·아프리카,K3,2023,8월,5
중동·아프리카,K3,2024,8월,5
중동·아프리카,K3,2025,8월,5
중동·아프리카,K5 / Optima,2024,8월,1
중동·아프리카,K5 / Optima,2025,8월,1
중동·아프리카,K5 / Optima,2023,8월,1
중동·아프리카,K5 / Optima,2023,8월,1
중동·아프리카,K5 / Optima,2024,8월,1
중동·아프리카,K5 / Optima,2025,8월,1
